OBJECTID,X,Y,Z
2222,-84.46558865,38.15902404,878.4540558
2223,-84.46557651,38.15902404,878.5807343
2224,-84.46556437,38.15902404,878.6682434
2225,-84.46555223,38.15902404,878.7503967
2226,-84.46554009,38.15902404,878.8864288
2227,-84.46552795,38.15902404,879.0247498
2228,-84.46551581,38.15902404,879.2140503
2229,-84.46550367,38.15902404,879.3464355
2230,-84.46549153,38.15902404,879.4666748
2231,-84.46547939,38.15902404,879.6701355
2232,-84.46546725,38.15902404,879.9091034
2233,-84.46545511,38.15902404,880.037323
2234,-84.46544297,38.15902404,880.1788025
2235,-84.46543083,38.15902404,880.4315338
2236,-84.46541869,38.15902404,880.7050323
2237,-84.46540655,38.15902404,881.0421448
2238,-84.46539441,38.15902404,881.3786011
2239,-84.46538227,38.15902404,881.6708221
2240,-84.46537013,38.15902404,881.9429932
2241,-84.46535799,38.15902404,882.1925507
2242,-84.46534585,38.15902404,882.3005676
2243,-84.46533371,38.15902404,882.4162292
2244,-84.46532158,38.15902404,882.6684418
2245,-84.46530944,38.15902404,882.9576263
2246,-84.4652973,38.15902404,883.2445831
2247,-84.46528516,38.15902404,883.4522858
2248,-84.46527302,38.15902404,883.636673
2249,-84.46526088,38.15902404,883.944519
2250,-84.46524874,38.15902404,884.343811
2251,-84.4652366,38.15902404,884.5462646
2252,-84.46522446,38.15902404,884.595459
2253,-84.46521232,38.15902404,884.7211304
2254,-84.46520018,38.15902404,884.8888855
2255,-84.46518804,38.15902404,885.0577545
2256,-84.4651759,38.15902404,885.2781525
2257,-84.46516376,38.15902404,885.5263214
2258,-84.46515162,38.15902404,885.7406158
2259,-84.46513948,38.15902404,885.9716797
2260,-84.46512734,38.15902404,886.093811
2261,-84.4651152,38.15902404,886.2207642
2262,-84.46510306,38.15902404,886.4334717
2263,-84.46509092,38.15902404,886.5766296
2264,-84.46507878,38.15902404,886.6997528
2265,-84.46506664,38.15902404,886.8798676
2266,-84.4650545,38.15902404,887.2185516
2267,-84.46504236,38.15902404,887.6891632
2268,-84.46503022,38.15902404,888.2466431
2269,-84.46501808,38.15902404,888.5578003
2270,-84.46500594,38.15902404,888.8538818
2271,-84.4649938,38.15902404,889.3580475
2272,-84.46498166,38.15902404,889.7285767
2273,-84.46496952,38.15902404,890.1050568
2274,-84.46495738,38.15902404,890.5693207
2275,-84.46494524,38.15902404,891.1114349
2276,-84.4649331,38.15902404,891.7463989
2277,-84.46492096,38.15902404,892.0894775
2278,-84.46490882,38.15902404,892.2605286
2279,-84.46489668,38.15902404,892.5488281
2280,-84.46488454,38.15902404,892.7650757
2281,-84.4648724,38.15902404,892.9397278
2282,-84.46486027,38.15902404,892.9982452
2283,-84.46484813,38.15902404,892.9225159
2284,-84.46483599,38.15902404,892.8130951
2285,-84.46482385,38.15902404,892.6923828
2286,-84.46481171,38.15902404,892.6224976
2287,-84.46479957,38.15902404,892.513092
2288,-84.46478743,38.15902404,892.2922668
2289,-84.46477529,38.15902404,892.1251831
2290,-84.46476315,38.15902404,891.9997406
2291,-84.46475101,38.15902404,891.8500061
2292,-84.46473887,38.15902404,891.7050934
2293,-84.46472673,38.15902404,891.6112976
2294,-84.46471459,38.15902404,891.6252594
2295,-84.46470245,38.15902404,891.6680603
2296,-84.46469031,38.15902404,891.7471161
2297,-84.46467817,38.15902404,891.9329224
2298,-84.46466603,38.15902404,892.186142
2299,-84.46465389,38.15902404,892.5109406
2300,-84.46464175,38.15902404,892.8732758
2301,-84.46462961,38.15902404,893.2486725
2302,-84.46461747,38.15902404,893.6491699
2303,-84.46460533,38.15902404,894.1343689
2304,-84.46459319,38.15902404,894.4104614
2305,-84.46458105,38.15902404,894.8044281
2306,-84.46456891,38.15902404,895.5984344
2307,-84.46455677,38.15902404,896.3930511
2308,-84.46454463,38.15902404,897.181488
2309,-84.46453249,38.15902404,897.952652
2310,-84.46452035,38.15902404,898.6035309
2311,-84.46450821,38.15902404,899.1115723
2312,-84.46449607,38.15902404,899.530777
2313,-84.46448393,38.15902404,899.7155151
2314,-84.46447179,38.15902404,899.7923126
2315,-84.46445965,38.15902404,899.8231201
2316,-84.46444751,38.15902404,899.6740723
2317,-84.46443537,38.15902404,899.3890533
2318,-84.46442323,38.15902404,898.9519806
2319,-84.46441109,38.15902404,898.406189
2320,-84.46439896,38.15902404,897.8489838
2321,-84.46438682,38.15902404,897.3636322
2322,-84.46437468,38.15902404,897.1448059
2323,-84.46436254,38.15902404,896.9586182
2324,-84.4643504,38.15902404,896.6050873
2325,-84.46433826,38.15902404,896.347168
2326,-84.46432612,38.15902404,896.2065125
2327,-84.46431398,38.15902404,896.0864258
2328,-84.46430184,38.15902404,895.9412994
2329,-84.4642897,38.15902404,895.8287048
2330,-84.46427756,38.15902404,895.7912292
2331,-84.46426542,38.15902404,895.7919617
2332,-84.46425328,38.15902404,895.7532806
2333,-84.46424114,38.15902404,895.6800995
2334,-84.464229,38.15902404,895.6743011
2335,-84.46421686,38.15902404,895.8761902
2336,-84.46420472,38.15902404,896.0078278
2337,-84.46419258,38.15902404,895.9235229
2338,-84.46418044,38.15902404,895.8763733
2339,-84.4641683,38.15902404,895.8712463
2340,-84.46415616,38.15902404,895.9095001
2341,-84.46414402,38.15902404,895.9821777
2342,-84.46413188,38.15902404,895.9910736
2343,-84.46411974,38.15902404,895.9634857
2344,-84.4641076,38.15902404,895.9808502
2345,-84.46409546,38.15902404,896.0174408
2346,-84.46408332,38.15902404,896.0826569
2347,-84.46407118,38.15902404,896.1815491
2348,-84.46405904,38.15902404,896.2323914
2349,-84.4640469,38.15902404,896.2801971
2350,-84.46403476,38.15902404,896.3742218
2351,-84.46402262,38.15902404,896.4716644
2352,-84.46401048,38.15902404,896.5946045
2353,-84.46399834,38.15902404,896.7870483
2354,-84.4639862,38.15902404,896.9993134
2355,-84.46397406,38.15902404,897.1146545
2356,-84.46396192,38.15902404,897.154892
2357,-84.46394978,38.15902404,897.1713257
2358,-84.46393765,38.15902404,897.1215057
2359,-84.46392551,38.15902404,897.0959015
2360,-84.46391337,38.15902404,897.2311401
2361,-84.46390123,38.15902404,897.5146179
2362,-84.46388909,38.15902404,897.7973938
2363,-84.46387695,38.15902404,897.9743805
2364,-84.46386481,38.15902404,898.1184692
2365,-84.46385267,38.15902404,898.2983704
2366,-84.46384053,38.15902404,898.4008484
2367,-84.46382839,38.15902404,898.5204163
2369,-84.46560079,38.1590119,878.7291565
2370,-84.46558865,38.1590119,878.9026489
2371,-84.46557651,38.1590119,879.0742645
2372,-84.46556437,38.1590119,879.1599731
2373,-84.46555223,38.1590119,879.2167053
2374,-84.46554009,38.1590119,879.355423
2375,-84.46552795,38.1590119,879.5404053
2376,-84.46551581,38.1590119,879.7475128
2377,-84.46550367,38.1590119,879.9070587
2378,-84.46549153,38.1590119,880.034256
2379,-84.46547939,38.1590119,880.1972504
2380,-84.46546725,38.1590119,880.3974152
2381,-84.46545511,38.1590119,880.5063477
2382,-84.46544297,38.1590119,880.6313171
2383,-84.46543083,38.1590119,880.9003448
2384,-84.46541869,38.1590119,881.1654663
2385,-84.46540655,38.1590119,881.4438934
2386,-84.46539441,38.1590119,881.7720184
2387,-84.46538227,38.1590119,882.092514
2388,-84.46537013,38.1590119,882.3926849
2389,-84.46535799,38.1590119,882.6930542
2390,-84.46534585,38.1590119,882.8429871
2391,-84.46533371,38.1590119,882.9849243
2392,-84.46532158,38.1590119,883.2482758
2393,-84.46530944,38.1590119,883.4517212
2394,-84.4652973,38.1590119,883.7014771
2395,-84.46528516,38.1590119,883.9854431
2396,-84.46527302,38.1590119,884.2053528
2397,-84.46526088,38.1590119,884.4470673
2398,-84.46524874,38.1590119,884.8234711
2399,-84.4652366,38.1590119,885.0618286
2400,-84.46522446,38.1590119,885.0537567
2401,-84.46521232,38.1590119,885.107605
2402,-84.46520018,38.1590119,885.2658539
2403,-84.46518804,38.1590119,885.4301453
2404,-84.4651759,38.1590119,885.6274109
2405,-84.46516376,38.1590119,885.916214
2406,-84.46515162,38.1590119,886.2297516
2407,-84.46513948,38.1590119,886.5250244
2408,-84.46512734,38.1590119,886.6662598
2409,-84.4651152,38.1590119,886.7981873
2410,-84.46510306,38.1590119,887.118042
2411,-84.46509092,38.1590119,887.4330139
2412,-84.46507878,38.1590119,887.6606903
2413,-84.46506664,38.1590119,887.8882599
2414,-84.4650545,38.1590119,888.2706299
2415,-84.46504236,38.1590119,888.8247223
2416,-84.46503022,38.1590119,889.4159698
2417,-84.46501808,38.1590119,889.7085571
2418,-84.46500594,38.1590119,889.9550934
2419,-84.4649938,38.1590119,890.3867798
2420,-84.46498166,38.1590119,890.7858734
2421,-84.46496952,38.1590119,891.1943817
2422,-84.46495738,38.1590119,891.6052704
2423,-84.46494524,38.1590119,892.0519257
2424,-84.4649331,38.1590119,892.4984741
2425,-84.46492096,38.1590119,892.7146912
2426,-84.46490882,38.1590119,892.7698669
2427,-84.46489668,38.1590119,892.8442535
2428,-84.46488454,38.1590119,892.8446198
2429,-84.4648724,38.1590119,892.7690582
2430,-84.46486027,38.1590119,892.6208038
2431,-84.46484813,38.1590119,892.3832092
2432,-84.46483599,38.1590119,892.1006622
2433,-84.46482385,38.1590119,891.8490295
2434,-84.46481171,38.1590119,891.7338867
2435,-84.46479957,38.1590119,891.6359711
2436,-84.46478743,38.1590119,891.4153595
2437,-84.46477529,38.1590119,891.2267609
2438,-84.46476315,38.1590119,891.0956421
2439,-84.46475101,38.1590119,890.9724731
2440,-84.46473887,38.1590119,890.8851166
2441,-84.46472673,38.1590119,890.881134
2442,-84.46471459,38.1590119,890.941803
2443,-84.46470245,38.1590119,890.9770508
2444,-84.46469031,38.1590119,891.0357208
2445,-84.46467817,38.1590119,891.1855774
2446,-84.46466603,38.1590119,891.4110718
2447,-84.46465389,38.1590119,891.6664429
2448,-84.46464175,38.1590119,891.8871155
2449,-84.46462961,38.1590119,892.1231537
2450,-84.46461747,38.1590119,892.456604
2451,-84.46460533,38.1590119,892.8842926
2452,-84.46459319,38.1590119,893.1149597
2453,-84.46458105,38.1590119,893.4879608
2454,-84.46456891,38.1590119,894.3023987
2455,-84.46455677,38.1590119,895.2055664
2456,-84.46454463,38.1590119,896.1190796
2457,-84.46453249,38.1590119,897.0403595
2458,-84.46452035,38.1590119,897.9271698
2459,-84.46450821,38.1590119,898.690567
2460,-84.46449607,38.1590119,899.309845
2461,-84.46448393,38.1590119,899.5830383
2462,-84.46447179,38.1590119,899.7839203
2463,-84.46445965,38.1590119,900.038269
2464,-84.46444751,38.1590119,900.1069489
2465,-84.46443537,38.1590119,900.0189209
2466,-84.46442323,38.1590119,899.6889038
2467,-84.46441109,38.1590119,899.216095
2468,-84.46439896,38.1590119,898.6806946
2469,-84.46438682,38.1590119,898.1320648
2470,-84.46437468,38.1590119,897.8728027
2471,-84.46436254,38.1590119,897.6489563
2472,-84.4643504,38.1590119,897.2350922
2473,-84.46433826,38.1590119,896.9015198
2474,-84.46432612,38.1590119,896.6650238
2475,-84.46431398,38.1590119,896.4812012
2476,-84.46430184,38.1590119,896.3118439
2477,-84.4642897,38.1590119,896.1977997
2478,-84.46427756,38.1590119,896.1622314
2479,-84.46426542,38.1590119,896.1405182
2480,-84.46425328,38.1590119,896.0862427
2481,-84.46424114,38.1590119,896.0123596
2482,-84.464229,38.1590119,895.9598389
2483,-84.46421686,38.1590119,896.0577545
2484,-84.46420472,38.1590119,896.1886902
2485,-84.46419258,38.1590119,896.2010651
2486,-84.46418044,38.1590119,896.1999054
2487,-84.4641683,38.1590119,896.2081909
2488,-84.46415616,38.1590119,896.2514648
2489,-84.46414402,38.1590119,896.3030243
2490,-84.46413188,38.1590119,896.299057
2491,-84.46411974,38.1590119,896.2900543
2492,-84.4641076,38.1590119,896.3066101
2493,-84.46409546,38.1590119,896.3291168
2494,-84.46408332,38.1590119,896.3754883
2495,-84.46407118,38.1590119,896.4645844
2496,-84.46405904,38.1590119,896.51651
2497,-84.4640469,38.1590119,896.5696411
2498,-84.46403476,38.1590119,896.6770935
2499,-84.46402262,38.1590119,896.7967377
2500,-84.46401048,38.1590119,896.9079742
2501,-84.46399834,38.1590119,897.0761871
2502,-84.4639862,38.1590119,897.3152771
2503,-84.46397406,38.1590119,897.4868011
2504,-84.46396192,38.1590119,897.5305023
2505,-84.46394978,38.1590119,897.5194702
2506,-84.46393765,38.1590119,897.445343
2507,-84.46392551,38.1590119,897.39505
2508,-84.46391337,38.1590119,897.5392151
2509,-84.46390123,38.1590119,897.8353729
2510,-84.46388909,38.1590119,898.1051331
2511,-84.46387695,38.1590119,898.2631226
2512,-84.46386481,38.1590119,898.4080811
2513,-84.46385267,38.1590119,898.5940552
2514,-84.46384053,38.1590119,898.6991272
2515,-84.46382839,38.1590119,898.8170319
2517,-84.46560079,38.15899976,879.2137146
2518,-84.46558865,38.15899976,879.4267731
2519,-84.46557651,38.15899976,879.608139
2520,-84.46556437,38.15899976,879.686554
2521,-84.46555223,38.15899976,879.7857666
2522,-84.46554009,38.15899976,880.023407
2523,-84.46552795,38.15899976,880.2911835
2524,-84.46551581,38.15899976,880.5241852
2525,-84.46550367,38.15899976,880.7062836
2526,-84.46549153,38.15899976,880.8526459
2527,-84.46547939,38.15899976,880.9922791
2528,-84.46546725,38.15899976,881.1546936
2529,-84.46545511,38.15899976,881.2453918
2530,-84.46544297,38.15899976,881.3617554
2531,-84.46543083,38.15899976,881.6137543
2532,-84.46541869,38.15899976,881.8499756
2533,-84.46540655,38.15899976,882.0761871
2534,-84.46539441,38.15899976,882.3391113
2535,-84.46538227,38.15899976,882.6010284
2536,-84.46537013,38.15899976,882.8523865
2537,-84.46535799,38.15899976,883.1319733
2538,-84.46534585,38.15899976,883.2848206
2539,-84.46533371,38.15899976,883.4323425
2540,-84.46532158,38.15899976,883.6884613
2541,-84.46530944,38.15899976,883.8291779
2542,-84.4652973,38.15899976,884.0502625
2543,-84.46528516,38.15899976,884.3826904
2544,-84.46527302,38.15899976,884.639267
2545,-84.46526088,38.15899976,884.8681183
2546,-84.46524874,38.15899976,885.1836853
2547,-84.4652366,38.15899976,885.3835144
2548,-84.46522446,38.15899976,885.4525604
2549,-84.46521232,38.15899976,885.6123352
2550,-84.46520018,38.15899976,885.8115234
2551,-84.46518804,38.15899976,886.0209656
2552,-84.4651759,38.15899976,886.209137
2553,-84.46516376,38.15899976,886.4638977
2554,-84.46515162,38.15899976,886.7912292
2555,-84.46513948,38.15899976,887.0845947
2556,-84.46512734,38.15899976,887.2182007
2557,-84.4651152,38.15899976,887.3329315
2558,-84.46510306,38.15899976,887.6551056
2559,-84.46509092,38.15899976,888.0284576
2560,-84.46507878,38.15899976,888.3587494
2561,-84.46506664,38.15899976,888.7112274
2562,-84.4650545,38.15899976,889.1324768
2563,-84.46504236,38.15899976,889.6117706
2564,-84.46503022,38.15899976,890.1262665
2565,-84.46501808,38.15899976,890.3946228
2566,-84.46500594,38.15899976,890.6291962
2567,-84.4649938,38.15899976,891.0513
2568,-84.46498166,38.15899976,891.5216675
2569,-84.46496952,38.15899976,892.0187531
2570,-84.46495738,38.15899976,892.4160919
2571,-84.46494524,38.15899976,892.7437439
2572,-84.4649331,38.15899976,892.9705048
2573,-84.46492096,38.15899976,893.0527039
2574,-84.46490882,38.15899976,892.9911346
2575,-84.46489668,38.15899976,892.8071899
2576,-84.46488454,38.15899976,892.5532379
2577,-84.4648724,38.15899976,892.2837067
2578,-84.46486027,38.15899976,891.977417
2579,-84.46484813,38.15899976,891.6099091
2580,-84.46483599,38.15899976,891.25
2581,-84.46482385,38.15899976,890.9874268
2582,-84.46481171,38.15899976,890.8855896
2583,-84.46479957,38.15899976,890.8374329
2584,-84.46478743,38.15899976,890.7329254
2585,-84.46477529,38.15899976,890.63591
2586,-84.46476315,38.15899976,890.5843506
2587,-84.46475101,38.15899976,890.5760345
2588,-84.46473887,38.15899976,890.5851593
2589,-84.46472673,38.15899976,890.6472473
2590,-84.46471459,38.15899976,890.7311707
2591,-84.46470245,38.15899976,890.759552
2592,-84.46469031,38.15899976,890.8064575
2593,-84.46467817,38.15899976,890.9282379
2594,-84.46466603,38.15899976,891.0968323
2595,-84.46465389,38.15899976,891.2724152
2596,-84.46464175,38.15899976,891.413681
2597,-84.46462961,38.15899976,891.5607605
2598,-84.46461747,38.15899976,891.7846832
2599,-84.46460533,38.15899976,892.0722046
2600,-84.46459319,38.15899976,892.2234802
2601,-84.46458105,38.15899976,892.5363464
2602,-84.46456891,38.15899976,893.2586975
2603,-84.46455677,38.15899976,894.1273041
2604,-84.46454463,38.15899976,895.057724
2605,-84.46453249,38.15899976,896.0533752
2606,-84.46452035,38.15899976,897.0726624
2607,-84.46450821,38.15899976,897.9957733
2608,-84.46449607,38.15899976,898.7898712
2609,-84.46448393,38.15899976,899.1557922
2610,-84.46447179,38.15899976,899.4829712
2611,-84.46445965,38.15899976,900.0015564
2612,-84.46444751,38.15899976,900.3210754
2613,-84.46443537,38.15899976,900.4433289
2614,-84.46442323,38.15899976,900.2963104
2615,-84.46441109,38.15899976,899.9630127
2616,-84.46439896,38.15899976,899.4817352
2617,-84.46438682,38.15899976,898.9129181
2618,-84.46437468,38.15899976,898.6332397
2619,-84.46436254,38.15899976,898.3779144
2620,-84.4643504,38.15899976,897.8991547
2621,-84.46433826,38.15899976,897.5001678
2622,-84.46432612,38.15899976,897.1893768
2623,-84.46431398,38.15899976,896.9481354
2624,-84.46430184,38.15899976,896.7566833
2625,-84.4642897,38.15899976,896.6006927
2626,-84.46427756,38.15899976,896.5301514
2627,-84.46426542,38.15899976,896.5035553
2628,-84.46425328,38.15899976,896.437912
2629,-84.46424114,38.15899976,896.3460388
2630,-84.464229,38.15899976,896.2588196
2631,-84.46421686,38.15899976,896.2814026
2632,-84.46420472,38.15899976,896.4087219
2633,-84.46419258,38.15899976,896.4924622
2634,-84.46418044,38.15899976,896.5236359
2635,-84.4641683,38.15899976,896.5414124
2636,-84.46415616,38.15899976,896.588089
2637,-84.46414402,38.15899976,896.6280975
2638,-84.46413188,38.15899976,896.6266327
2639,-84.46411974,38.15899976,896.6405182
2640,-84.4641076,38.15899976,896.657486
2641,-84.46409546,38.15899976,896.6733704
2642,-84.46408332,38.15899976,896.719162
2643,-84.46407118,38.15899976,896.8137207
2644,-84.46405904,38.15899976,896.8700867
2645,-84.4640469,38.15899976,896.9210052
2646,-84.46403476,38.15899976,897.01828
2647,-84.46402262,38.15899976,897.1197968
2648,-84.46401048,38.15899976,897.2089691
2649,-84.46399834,38.15899976,897.377182
2650,-84.4639862,38.15899976,897.6637115
2651,-84.46397406,38.15899976,897.9120178
2652,-84.46396192,38.15899976,897.9581146
2653,-84.46394978,38.15899976,897.9082336
2654,-84.46393765,38.15899976,897.8126831
2655,-84.46392551,38.15899976,897.7513275
2656,-84.46391337,38.15899976,897.9126892
2657,-84.46390123,38.15899976,898.1943665
2658,-84.46388909,38.15899976,898.4484711
2659,-84.46387695,38.15899976,898.6013794
2660,-84.46386481,38.15899976,898.7300415
2661,-84.46385267,38.15899976,898.9035797
2662,-84.46384053,38.15899976,899.00177
2663,-84.46382839,38.15899976,899.0966339
2665,-84.46560079,38.15898762,879.6800385
2666,-84.46558865,38.15898762,879.899292
2667,-84.46557651,38.15898762,880.1002808
2668,-84.46556437,38.15898762,880.1880493
2669,-84.46555223,38.15898762,880.3260193
2670,-84.46554009,38.15898762,880.6154327
2671,-84.46552795,38.15898762,880.9040527
2672,-84.46551581,38.15898762,881.1610107
2673,-84.46550367,38.15898762,881.3966827
2674,-84.46549153,38.15898762,881.591507
2675,-84.46547939,38.15898762,881.7604675
2676,-84.46546725,38.15898762,881.9556885
2677,-84.46545511,38.15898762,882.0608826
2678,-84.46544297,38.15898762,882.1742706
2679,-84.46543083,38.15898762,882.3761902
2680,-84.46541869,38.15898762,882.5644379
2681,-84.46540655,38.15898762,882.7573547
2682,-84.46539441,38.15898762,882.9503174
2683,-84.46538227,38.15898762,883.1628571
2684,-84.46537013,38.15898762,883.3650665
2685,-84.46535799,38.15898762,883.5740967
2686,-84.46534585,38.15898762,883.6936951
2687,-84.46533371,38.15898762,883.8211517
2688,-84.46532158,38.15898762,884.0470428
2689,-84.46530944,38.15898762,884.1691284
2690,-84.4652973,38.15898762,884.3561096
2691,-84.46528516,38.15898762,884.6586151
2692,-84.46527302,38.15898762,884.9550171
2693,-84.46526088,38.15898762,885.2896576
2694,-84.46524874,38.15898762,885.6185913
2695,-84.4652366,38.15898762,885.7701111
2696,-84.46522446,38.15898762,885.9152069
2697,-84.46521232,38.15898762,886.1897583
2698,-84.46520018,38.15898762,886.4414215
2699,-84.46518804,38.15898762,886.684082
2700,-84.4651759,38.15898762,886.8840027
2701,-84.46516376,38.15898762,887.1089325
2702,-84.46515162,38.15898762,887.3818665
2703,-84.46513948,38.15898762,887.6235504
2704,-84.46512734,38.15898762,887.7377625
2705,-84.4651152,38.15898762,887.8682709
2706,-84.46510306,38.15898762,888.1807098
2707,-84.46509092,38.15898762,888.5377808
2708,-84.46507878,38.15898762,888.8973083
2709,-84.46506664,38.15898762,889.2893677
2710,-84.4650545,38.15898762,889.7340393
2711,-84.46504236,38.15898762,890.2366638
2712,-84.46503022,38.15898762,890.7787476
2713,-84.46501808,38.15898762,891.0552063
2714,-84.46500594,38.15898762,891.2938385
2715,-84.4649938,38.15898762,891.7254639
2716,-84.46498166,38.15898762,892.2122192
2717,-84.46496952,38.15898762,892.6670227
2718,-84.46495738,38.15898762,892.9154663
2719,-84.46494524,38.15898762,893.0136108
2720,-84.4649331,38.15898762,892.9511261
2721,-84.46492096,38.15898762,892.8778992
2722,-84.46490882,38.15898762,892.7327881
2723,-84.46489668,38.15898762,892.3507233
2724,-84.46488454,38.15898762,891.8976288
2725,-84.4648724,38.15898762,891.498764
2726,-84.46486027,38.15898762,891.116745
2727,-84.46484813,38.15898762,890.7571411
2728,-84.46483599,38.15898762,890.49823
2729,-84.46482385,38.15898762,890.3591919
2730,-84.46481171,38.15898762,890.3187561
2731,-84.46479957,38.15898762,890.3314362
2732,-84.46478743,38.15898762,890.3999634
2733,-84.46477529,38.15898762,890.4834442
2734,-84.46476315,38.15898762,890.5782013
2735,-84.46475101,38.15898762,890.722229
2736,-84.46473887,38.15898762,890.8504639
2737,-84.46472673,38.15898762,890.961792
2738,-84.46471459,38.15898762,891.0428162
2739,-84.46470245,38.15898762,891.0638428
2740,-84.46469031,38.15898762,891.1041718
2741,-84.46467817,38.15898762,891.1970673
2742,-84.46466603,38.15898762,891.2802734
2743,-84.46465389,38.15898762,891.3763885
2744,-84.46464175,38.15898762,891.4941254
2745,-84.46462961,38.15898762,891.605896
2746,-84.46461747,38.15898762,891.7374573
2747,-84.46460533,38.15898762,891.880188
2748,-84.46459319,38.15898762,891.9508667
2749,-84.46458105,38.15898762,892.1921844
2750,-84.46456891,38.15898762,892.7242584
2751,-84.46455677,38.15898762,893.3715973
2752,-84.46454463,38.15898762,894.1684265
2753,-84.46453249,38.15898762,895.1436615
2754,-84.46452035,38.15898762,896.1683655
2755,-84.46450821,38.15898762,897.1259003
2756,-84.46449607,38.15898762,898.0407867
2757,-84.46448393,38.15898762,898.487854
2758,-84.46447179,38.15898762,898.9111481
2759,-84.46445965,38.15898762,899.703064
2760,-84.46444751,38.15898762,900.3141174
2761,-84.46443537,38.15898762,900.6512299
2762,-84.46442323,38.15898762,900.7161255
2763,-84.46441109,38.15898762,900.6141205
2764,-84.46439896,38.15898762,900.2983398
2765,-84.46438682,38.15898762,899.7695923
2766,-84.46437468,38.15898762,899.4844055
2767,-84.46436254,38.15898762,899.1929169
2768,-84.4643504,38.15898762,898.6307373
2769,-84.46433826,38.15898762,898.1382599
2770,-84.46432612,38.15898762,897.7518158
2771,-84.46431398,38.15898762,897.4697418
2772,-84.46430184,38.15898762,897.2528076
2773,-84.4642897,38.15898762,897.044281
2774,-84.46427756,38.15898762,896.9352722
2775,-84.46426542,38.15898762,896.8883362
2776,-84.46425328,38.15898762,896.7913818
2777,-84.46424114,38.15898762,896.6787262
2778,-84.464229,38.15898762,896.5703278
2779,-84.46421686,38.15898762,896.5584869
2780,-84.46420472,38.15898762,896.6618042
2781,-84.46419258,38.15898762,896.7552795
2782,-84.46418044,38.15898762,896.8107605
2783,-84.4641683,38.15898762,896.8421631
2784,-84.46415616,38.15898762,896.8951416
2785,-84.46414402,38.15898762,896.9457245
2786,-84.46413188,38.15898762,896.9481354
2787,-84.46411974,38.15898762,896.963974
2788,-84.4641076,38.15898762,896.9839172
2789,-84.46409546,38.15898762,896.9964142
2790,-84.46408332,38.15898762,897.0467224
2791,-84.46407118,38.15898762,897.1696167
2792,-84.46405904,38.15898762,897.2457886
2793,-84.4640469,38.15898762,897.2911072
2794,-84.46403476,38.15898762,897.3618469
2795,-84.46402262,38.15898762,897.4376373
2796,-84.46401048,38.15898762,897.522049
2797,-84.46399834,38.15898762,897.7335205
2798,-84.4639862,38.15898762,898.0837097
2799,-84.46397406,38.15898762,898.3408051
2800,-84.46396192,38.15898762,898.3955231
2801,-84.46394978,38.15898762,898.3659058
2802,-84.46393765,38.15898762,898.2704468
2803,-84.46392551,38.15898762,898.2210541
2804,-84.46391337,38.15898762,898.3840179
2805,-84.46390123,38.15898762,898.6079559
2806,-84.46388909,38.15898762,898.808075
2807,-84.46387695,38.15898762,898.9407043
2808,-84.46386481,38.15898762,899.0512238
2809,-84.46385267,38.15898762,899.2241364
2810,-84.46384053,38.15898762,899.3260803
2811,-84.46382839,38.15898762,899.4265747
2813,-84.46560079,38.15897549,880.2864227
2814,-84.46558865,38.15897549,880.4923553
2815,-84.46557651,38.15897549,880.6914368
2816,-84.46556437,38.15897549,880.7838745
2817,-84.46555223,38.15897549,880.934433
2818,-84.46554009,38.15897549,881.2058411
2819,-84.46552795,38.15897549,881.4367676
2820,-84.46551581,38.15897549,881.6587524
2821,-84.46550367,38.15897549,881.8975067
2822,-84.46549153,38.15897549,882.1210785
2823,-84.46547939,38.15897549,882.3271179
2824,-84.46546725,38.15897549,882.5444489
2825,-84.46545511,38.15897549,882.6524658
2826,-84.46544297,38.15897549,882.7533417
2827,-84.46543083,38.15897549,882.9453583
2828,-84.46541869,38.15897549,883.138092
2829,-84.46540655,38.15897549,883.3185577
2830,-84.46539441,38.15897549,883.4804993
2831,-84.46538227,38.15897549,883.6693115
2832,-84.46537013,38.15897549,883.8440857
2833,-84.46535799,38.15897549,884.0118103
2834,-84.46534585,38.15897549,884.1105042
2835,-84.46533371,38.15897549,884.211853
2836,-84.46532158,38.15897549,884.4165192
2837,-84.46530944,38.15897549,884.6218262
2838,-84.4652973,38.15897549,884.8024139
2839,-84.46528516,38.15897549,884.9842377
2840,-84.46527302,38.15897549,885.2477112
2841,-84.46526088,38.15897549,885.6031036
2842,-84.46524874,38.15897549,885.9300232
2843,-84.4652366,38.15897549,886.0617981
2844,-84.46522446,38.15897549,886.2330627
2845,-84.46521232,38.15897549,886.5521088
2846,-84.46520018,38.15897549,886.8370361
2847,-84.46518804,38.15897549,887.109787
2848,-84.4651759,38.15897549,887.359314
2849,-84.46516376,38.15897549,887.6182404
2850,-84.46515162,38.15897549,887.9013062
2851,-84.46513948,38.15897549,888.179306
2852,-84.46512734,38.15897549,888.3192444
2853,-84.4651152,38.15897549,888.4834137
2854,-84.46510306,38.15897549,888.8686981
2855,-84.46509092,38.15897549,889.3095856
2856,-84.46507878,38.15897549,889.7522125
2857,-84.46506664,38.15897549,890.212616
2858,-84.4650545,38.15897549,890.7219391
2859,-84.46504236,38.15897549,891.3696594
2860,-84.46503022,38.15897549,892.0842896
2861,-84.46501808,38.15897549,892.4229736
2862,-84.46500594,38.15897549,892.6566315
2863,-84.4649938,38.15897549,893.0059509
2864,-84.46498166,38.15897549,893.2169495
