FID,Z,LON,LAT
19872,175.14,-83.43217951,39.02043132
19873,175.18,-83.43216354,39.02043381
19874,176.57,-83.43176503,39.02049636
19875,201.11,-83.42946851,39.02085417
19876,201.72,-83.42857968,39.02099324
19877,200.87,-83.43011693,39.02074687
19878,202.27,-83.4305572,39.02067597
19879,175.2,-83.43215802,39.02042447
19880,176.73,-83.4317248,39.02049206
19881,179.61,-83.43155121,39.02051893
19882,181.62,-83.43137636,39.02054609
19883,190.28,-83.43102421,39.02060001
19884,197.38,-83.4307634,39.02063987
19885,197.29,-83.43075509,39.02063013
19886,198.96,-83.43070316,39.02063797
19887,201.1,-83.42948062,39.02082662
19888,191.34,-83.43096131,39.02059133
19889,175.72,-83.43197208,39.02043141
19890,188.84,-83.43107424,39.02057041
19891,193.62,-83.43086912,39.02059073
19892,200.6,-83.43062175,39.02062147
19893,179.01,-83.43154954,39.02047707
19894,175.16,-83.43212091,39.02038641
19895,175.14,-83.43211412,39.020387
19896,201.25,-83.42946339,39.02079905
19897,201.44,-83.43010539,39.02069305
19898,202.68,-83.43043562,39.02063995
19899,192.65,-83.43088103,39.02057066
19900,175.07,-83.43216534,39.02036836
19901,201.89,-83.43016227,39.02067799
19902,176.83,-83.43167506,39.02043571
19903,175.06,-83.43214015,39.02036141
19904,189.97,-83.43100243,39.0205374
19905,200.26,-83.42972836,39.0207355
19906,176.32,-83.43176197,39.02041065
19907,175.79,-83.43189373,39.02038971
19908,176.77,-83.43167646,39.02042262
19909,178.68,-83.43154238,39.02044334
19910,184.17,-83.43123379,39.02049086
19911,201.66,-83.42939746,39.02077249
19912,202.74,-83.43028021,39.02063129
19913,202.67,-83.43042926,39.02060251
19914,200.53,-83.42862003,39.02088662
19915,202.12,-83.42931149,39.02077482
19916,200.63,-83.42955686,39.02073592
19917,202.91,-83.43040952,39.02059941
19918,177.23,-83.43160511,39.02041338
19919,176.46,-83.43172568,39.02039285
19920,179.22,-83.43151578,39.02042525
19921,180.14,-83.43136172,39.02044927
19922,201.44,-83.43052355,39.02057694
19923,202.13,-83.43019775,39.02062788
19924,175.7,-83.4318879,39.02035766
19925,200.63,-83.43056752,39.02055899
19926,201.56,-83.43009719,39.02063249
19927,200.24,-83.42982548,39.02067095
19928,188.1,-83.43105924,39.02047648
19929,175.11,-83.43204936,39.02032051
19930,202.87,-83.43040515,39.02057301
19931,201.57,-83.42938514,39.02073302
19932,176.74,-83.43166361,39.02037135
19933,184.29,-83.43121329,39.02043867
19934,191.19,-83.4309272,39.02048221
19935,202.98,-83.43038799,39.02056445
19936,202.04,-83.43019017,39.0205956
19937,201.38,-83.43008833,39.02060646
19938,191.08,-83.43092924,39.02047451
19939,180.24,-83.43135344,39.02040656
19940,201.67,-83.42934002,39.02071413
19941,202.96,-83.43034996,39.02055326
19942,201.32,-83.43053778,39.02052375
19943,175.2,-83.4319906,39.02029777
19944,175.22,-83.43197655,39.02029914
19945,180.3,-83.43140718,39.02038733
19946,202.95,-83.43036404,39.02054621
19947,201.75,-83.4293092,39.02070784
19948,200.27,-83.42982762,39.02062568
19949,176.54,-83.4316765,39.0203363
19950,175.84,-83.4317792,39.0203202
19951,185.92,-83.43113048,39.02041833
19952,200.75,-83.42948573,39.02066875
19953,202.88,-83.43034989,39.02053118
19954,174.85,-83.43209565,39.02025936
19955,175.62,-83.43184876,39.02029739
19956,175.75,-83.43181349,39.02030281
19957,181.9,-83.43128626,39.020384
19958,201.18,-83.42939609,39.02067504
19959,201.85,-83.4292418,39.02069582
19960,201.08,-83.43007704,39.02056354
19961,184.81,-83.43117406,39.02039273
19962,180.47,-83.43133951,39.0203673
19963,202.02,-83.43024403,39.02052591
19964,200.18,-83.43060911,39.02046839
19965,189.24,-83.43098068,39.02041163
19966,177.48,-83.43153317,39.02032632
19967,174.8,-83.4321064,39.02023598
19968,174.79,-83.43210537,39.02023609
19969,174.89,-83.43203597,39.02024673
19970,175.78,-83.43176071,39.02028941
19971,178.29,-83.43149049,39.02033099
19972,201.25,-83.43055669,39.0204721
19973,201.92,-83.4302249,39.02052361
19974,199.41,-83.428695,39.02076199
19975,198.63,-83.42874572,39.02075255
19976,199.93,-83.42981922,39.02058261
19977,184.71,-83.43116012,39.02037347
19978,195.59,-83.43076567,39.0204299
19979,202.02,-83.43024899,39.02050887
19980,201,-83.43010539,39.02053133
19981,201.07,-83.43011946,39.02052382
19982,174.98,-83.43196096,39.02023829
19983,178.49,-83.43147138,39.02031283
19984,201.03,-83.42938986,39.02063138
19985,201.46,-83.42851713,39.02076533
19986,175.79,-83.43173918,39.02026121
19987,201.46,-83.42920233,39.02064619
19988,201.21,-83.43014915,39.02049726
19989,200.75,-83.43059097,39.02042786
19990,190.51,-83.43092602,39.02037709
19991,180.47,-83.43135389,39.02031177
19992,179.38,-83.4314358,39.02029907
19993,175.88,-83.43171992,39.02025512
19994,175.77,-83.43173278,39.02025314
19995,198.76,-83.42887694,39.02068892
19996,177.04,-83.43156688,39.02026841
19997,176.15,-83.43167602,39.02025153
19998,199.45,-83.42961312,39.02056429
19999,201.03,-83.42928372,39.02061476
20000,191.78,-83.43087406,39.02036403
20001,176.07,-83.43167299,39.02024061
20002,183.75,-83.43116823,39.0203169
20003,198.12,-83.42887371,39.02066529
20004,202.37,-83.43031658,39.02043872
20005,182.8,-83.43121346,39.02030217
20006,175.88,-83.43169527,39.0202269
20007,176.27,-83.43163932,39.02023545
20008,180.44,-83.43135965,39.02027768
20009,188.71,-83.43098655,39.02033357
20010,199.03,-83.42966811,39.02053413
20011,197.98,-83.42876426,39.02067315
20012,202.55,-83.42838979,39.02072979
20013,203.25,-83.42828821,39.02074479
20014,200.93,-83.43057264,39.02038824
20015,192.56,-83.43084163,39.02034777
20016,174.72,-83.43199044,39.020172
20017,176.74,-83.43158002,39.02023408
20018,187.73,-83.43100894,39.02031968
20019,194.43,-83.43078509,39.02035273
20020,199.3,-83.42987155,39.02049196
20021,199.15,-83.42981594,39.02050051
20022,199.04,-83.42978814,39.02050478
20023,199.14,-83.42869315,39.02067094
20024,199.83,-83.42902183,39.02061968
20025,202.56,-83.43039133,39.02040563
20026,182.13,-83.4312254,39.02027967
20027,174.69,-83.43195644,39.0201673
20028,200.29,-83.43059616,39.02037027
20029,198.92,-83.4296298,39.02051835
20030,199.31,-83.42954627,39.02053109
20031,199.54,-83.42997994,39.02045979
20032,180.65,-83.431286,39.02025841
20033,202.47,-83.43037647,39.02039323
20034,203.25,-83.4282895,39.02071169
20035,175.26,-83.43179631,39.02017244
20036,175.92,-83.43165013,39.0201936
20037,201.64,-83.43024284,39.02040332
20038,200.78,-83.43016598,39.02041528
20039,200.97,-83.43054332,39.02035155
20040,182.78,-83.43119117,39.02025489
20041,174.59,-83.43199474,39.02013209
20042,180.7,-83.43126578,39.02024153
20043,201.97,-83.43042989,39.02036464
20044,200.64,-83.43015402,39.02040679
20045,200.38,-83.43012645,39.02041106
20046,199.91,-83.42935215,39.02052522
20047,198.3,-83.42971475,39.02046946
20048,200.42,-83.43013235,39.02040445
20049,192.88,-83.43080334,39.02030226
20050,199.37,-83.42945691,39.02049835
20051,198.51,-83.4298473,39.02043823
20052,192.45,-83.43081356,39.02029033
20053,185.55,-83.43106316,39.02025035
20054,175.41,-83.43169092,39.02014716
20055,177.71,-83.43142239,39.02018736
20056,196.44,-83.43068219,39.02029568
20057,175.14,-83.43176116,39.02012741
20058,197.84,-83.42967574,39.02043676
20059,199.79,-83.43007828,39.02037035
20060,174.38,-83.43200484,39.02007989
20061,180.6,-83.4312855,39.0201867
20062,195.59,-83.43069228,39.02027313
20063,197.65,-83.42974144,39.02041584
20064,175.89,-83.4316019,39.02013109
20065,180.57,-83.43129204,39.02017539
20066,198.16,-83.43059366,39.0202769
20067,202.33,-83.43031878,39.0203174
20068,197.58,-83.42966163,39.02041237
20069,188.48,-83.43092368,39.02022127
20070,174.43,-83.43187051,39.02007954
20071,175.16,-83.43172456,39.02010069
20072,175.3,-83.4316594,39.02011043
20073,178.6,-83.43136374,39.02015426
20074,199.37,-83.43005403,39.02034689
20075,198.3,-83.42954418,39.02041941
20076,193.26,-83.4307498,39.02023625
20077,180.62,-83.43127197,39.02015905
20078,175.54,-83.4316199,39.02010702
20079,183.12,-83.43113135,39.02017748
20080,197.32,-83.42965851,39.02039549
20081,193.75,-83.43072576,39.02022909
20082,183.16,-83.43112165,39.02017093
20083,175.37,-83.43163322,39.02009458
20084,174.29,-83.43196618,39.02004367
20085,174.7,-83.43180531,39.02006756
20086,182.11,-83.43115305,39.02016379
20087,197.91,-83.42957654,39.02039666
20088,202.26,-83.42836471,39.02057723
20089,198.94,-83.42918311,39.02045234
20090,202.03,-83.43025611,39.02028835
20091,201.4,-83.43047131,39.02025566
20092,174.98,-83.4317244,39.02006925
20093,175.62,-83.43159145,39.02008896
20094,182.62,-83.43113052,39.0201566
20095,197.68,-83.42957813,39.02038573
20096,202.23,-83.43038937,39.02025737
20097,180.65,-83.43124481,39.02013178
20098,177.73,-83.43136823,39.02011362
20099,202.22,-83.43039772,39.02025179
20100,201.3,-83.43019377,39.02028253
20101,197.81,-83.42954744,39.02037979
20102,197.11,-83.42871176,39.02050279
20103,201.49,-83.43020908,39.02027428
20104,201.59,-83.4302146,39.02027345
20105,202.28,-83.43034638,39.02025322
20106,180.71,-83.43122205,39.0201246
20107,180.66,-83.43124031,39.02012178
20108,174.27,-83.43186446,39.02002759
20109,175.09,-83.43166084,39.02005787
20110,192.13,-83.43076468,39.02018846
20111,174.14,-83.43197892,39.02000088
20112,174.14,-83.43195686,39.02000413
20113,198.02,-83.42908655,39.02042516
20114,197.92,-83.42938839,39.02037941
20115,199.27,-83.4305477,39.02020307
20116,174.25,-83.43187116,39.02000763
20117,186.45,-83.43095776,39.02013362
20118,184.36,-83.43103245,39.02012269
20119,176.44,-83.43145826,39.02005804
20120,198.19,-83.42927187,39.02038004
20121,178.6,-83.43130591,39.02007113
20122,180.51,-83.43124063,39.02008051
20123,194.79,-83.43065415,39.020165
20124,174.11,-83.43190477,39.01997377
20125,176.19,-83.43146418,39.02003864
20126,180.6,-83.43121549,39.02007491
20127,197.26,-83.42910301,39.02038662
20128,173.97,-83.43200428,39.01994899
20129,199.57,-83.43052327,39.0201643
20130,197.65,-83.42930135,39.02034708
20131,187.49,-83.43089499,39.02010502
20132,174.29,-83.43176415,39.01997535
20133,200.04,-83.43007848,39.02022105
20134,199.91,-83.43006182,39.02022365
20135,197.77,-83.42989465,39.02024903
20136,197.05,-83.42942996,39.02031845
20137,198.73,-83.42997905,39.02023142
20138,197.99,-83.43055734,39.02014395
20139,196.33,-83.42954534,39.02028812
20140,201.77,-83.43032454,39.02016881
20141,174.11,-83.43178214,39.01995453
20142,185.12,-83.43097077,39.02007199
20143,201.71,-83.43030257,39.02016782
20144,201.63,-83.4302894,39.02016431
20145,198.74,-83.43052427,39.02012941
20146,173.99,-83.43189807,39.01992679
20147,174.12,-83.43177524,39.01994503
20148,177.29,-83.43132316,39.02001167
20149,180.57,-83.43115721,39.02003567
20150,196.84,-83.42936656,39.02029517
20151,200.67,-83.43011085,39.02018155
20152,201.49,-83.43036443,39.02014293
20153,179.66,-83.43123543,39.02001629
20154,174.67,-83.43164153,39.01995611
20155,173.95,-83.43191407,39.0199151
20156,174.26,-83.43173456,39.0199411
20157,180.59,-83.43115641,39.02002578
20158,200.99,-83.43040669,39.02013259
20159,174.57,-83.43166532,39.01994282
20160,173.74,-83.43199923,39.01989243
20161,173.75,-83.43200118,39.01989212
20162,180.54,-83.43110826,39.02002291
20163,200.56,-83.43042289,39.02012009
20164,201.55,-83.43022835,39.02014883
20165,195.87,-83.42904679,39.02032328
20166,174.54,-83.43164523,39.01993603
20167,181.62,-83.43105265,39.02002118
20168,182.85,-83.43101461,39.02002657
20169,200.84,-83.43040015,39.02011353
20170,201.3,-83.43034993,39.02012089
20171,200.22,-83.43006875,39.02016287
20172,197.49,-83.42984935,39.02019114
20173,173.97,-83.43173675,39.0199006
20174,179.99,-83.43119352,39.01997969
20175,200.42,-83.4300787,39.02013978
20176,202.04,-83.42832842,39.02039771
20177,187.27,-83.43084307,39.02002249
20178,182.02,-83.43101607,39.01999501
20179,194.61,-83.42956875,39.02020609
20180,197.08,-83.42979505,39.02016696
20181,200.77,-83.43011744,39.02011753
20182,177.7,-83.43124414,39.01995358
20183,173.57,-83.43201665,39.01983809
20184,173.64,-83.43198987,39.01984199
20185,174.05,-83.43169649,39.01988514
20186,174.42,-83.43162789,39.01989522
20187,194.11,-83.42959698,39.02019064
20188,201.1,-83.43022161,39.02009058
20189,173.54,-83.43201973,39.01982695
20190,194.76,-83.43056093,39.02002972
20191,174.1,-83.43166357,39.01986798
20192,200.98,-83.43014739,39.02008483
20193,198.92,-83.42993688,39.02011634
20194,195.65,-83.42913157,39.02023565
20195,193.72,-83.42956076,39.02016842
20196,193.62,-83.42957754,39.0201659
20197,180.27,-83.4311461,39.01993391
20198,174.46,-83.43155222,39.01987445
20199,173.72,-83.43178227,39.01984019
20200,194.59,-83.4290097,39.02024161
20201,201.54,-83.42834044,39.02033745
20202,193.84,-83.42880909,39.02026904
20203,200.7,-83.43011632,39.02007152
20204,191.86,-83.43063301,39.01999624
20205,180.3,-83.43110456,39.01992838
20206,178.75,-83.43118088,39.01991742
20207,174.51,-83.4314989,39.01986881
20208,199.38,-83.42998444,39.02008535
20209,193.56,-83.42881554,39.02025818
20210,195.5,-83.42870233,39.02027433
20211,193.74,-83.4305571,39.01999521
20212,180.32,-83.43106302,39.01992276
20213,173.93,-83.43164462,39.01983739
20214,200.57,-83.43012791,39.02004578
20215,173.61,-83.43179222,39.01980367
20216,174.4,-83.43149741,39.01984541
20217,176.28,-83.43128801,39.01987564
20218,179.25,-83.43114629,39.01989571
20219,200.62,-83.43012518,39.02004016
20220,197.92,-83.43040594,39.01999277
20221,173.34,-83.43203449,39.01975528
20222,174.08,-83.43156239,39.01982414
20223,180.19,-83.4310382,39.01989949
20224,189.31,-83.4307044,39.01994619
20225,197.33,-83.43042279,39.01998557
20226,195.07,-83.4292805,39.02015299
20227,173.8,-83.43162583,39.01980471
20228,173.77,-83.43163238,39.01980376
20229,174.27,-83.43147465,39.01982498
20230,189.55,-83.43068066,39.01993749
20231,192.52,-83.43056836,39.01995326
20232,200.3,-83.43018868,39.01998892
20233,176.75,-83.43120766,39.01984298
20234,174.38,-83.43142475,39.01981134
20235,173.26,-83.43200607,39.01972479
20236,192.89,-83.42947363,39.02008942
20237,193.72,-83.42939536,39.0201006
20238,193.69,-83.42937925,39.02009913
20239,193.36,-83.42942442,39.02009251
20240,182.14,-83.43092156,39.01987283
20241,174.73,-83.43137713,39.01980693
20242,174.06,-83.43148561,39.01979097
20243,173.13,-83.43207544,39.01970353
20244,174.15,-83.43145508,39.01979341
20245,174.71,-83.43137279,39.01980521
20246,196.19,-83.42969465,39.02004463
20247,193.28,-83.42952928,39.02006528
20248,199.55,-83.43000476,39.01998744
20249,200.05,-83.42838065,39.020223
20250,194.17,-83.42927043,39.02009176
20251,194.81,-83.42961069,39.02004133
20252,176.31,-83.43121134,39.01980894
20253,173.18,-83.43187623,39.01971056
20254,175.53,-83.43127378,39.01979755
20255,199.87,-83.4302679,39.01993817
20256,200.11,-83.43021791,39.01994534
20257,176.69,-83.43116868,39.01980425
20258,173.18,-83.43184494,39.01970419
20259,192.53,-83.42895976,39.02011562
20260,192.14,-83.42944034,39.02004488
20261,199.34,-83.43003716,39.01995532
20262,195.02,-83.43043008,39.0198983
20263,173.86,-83.43146907,39.01975005
20264,193.9,-83.43046706,39.0198887
20265,199.72,-83.43019157,39.01992147
20266,173.12,-83.43183334,39.01968596
20267,179.84,-83.43094224,39.0198123
20268,194.47,-83.42873002,39.0201286
20269,175.42,-83.43124494,39.01976139
20270,173.25,-83.43173829,39.01968939
20271,173.07,-83.43191124,39.01966407
20272,173.21,-83.43174112,39.01968771
20273,173.27,-83.43157861,39.01970074
20274,174.97,-83.43127404,39.0197443
20275,179.62,-83.43101955,39.01977997
20276,199.44,-83.43024249,39.01988752
20277,179.93,-83.43090322,39.01978915
20278,179.55,-83.43102929,39.01977075
20279,172.98,-83.43193202,39.01964012
20280,175.16,-83.43124161,39.01973822
20281,199.17,-83.43009708,39.01989758
20282,198.87,-83.43003043,39.01990726
20283,197.69,-83.4298523,39.01993314
20284,193.04,-83.42923551,39.02002284
20285,199.35,-83.43017792,39.0198804
20286,188.36,-83.43063412,39.01981611
20287,173.27,-83.4315522,39.01968525
20288,173.04,-83.43177653,39.01965246
20289,172.92,-83.43193856,39.01962881
20290,174.33,-83.43131711,39.01971709
20291,192.87,-83.42924065,39.02000769
20292,192,-83.42946164,39.0199756
20293,184.48,-83.43075857,39.01978775
20294,174.94,-83.43124188,39.01971938
20295,173.46,-83.43150322,39.01968159
20296,172.87,-83.43203783,39.0196034
20297,173.11,-83.4316812,39.01965445
20298,184.49,-83.43075604,39.01978474
20299,192.02,-83.43049165,39.01982097
20300,199.41,-83.4284172,39.02011674
20301,198.5,-83.42999825,39.01988487
20302,198.88,-83.43024222,39.01984915
20303,196.5,-83.43034969,39.01983402
20304,196.34,-83.43035543,39.01983318
20305,173.1,-83.43161491,39.01965475
20306,173.08,-83.43160888,39.01965406
20307,173.62,-83.43143154,39.01967939
20308,198.16,-83.4299603,39.01987962
20309,194.85,-83.43039174,39.01981747
20310,179.51,-83.4309128,39.01974507
20311,176.71,-83.43107531,39.01972195
20312,173.34,-83.43149865,39.01965934
20313,175.78,-83.43115028,39.01970868
20314,191.7,-83.42932526,39.01996592
20315,191.24,-83.42909276,39.01999617
20316,191.83,-83.42915677,39.01998673
20317,173.43,-83.43147007,39.01965435
20318,173.06,-83.43159292,39.01963656
20319,172.76,-83.43199871,39.01957755
20320,179.39,-83.4309638,39.01972365
20321,194.7,-83.43038811,39.0198025
20322,198.53,-83.43008914,39.01984441
20323,189.69,-83.42903688,39.01999662
20324,175.11,-83.4311856,39.01968451
20325,174.78,-83.43121111,39.01968083
20326,172.78,-83.43198076,39.01956937
20327,179.37,-83.43089458,39.01972239
20328,191.3,-83.42917531,39.0199649
20329,198.38,-83.43009075,39.01982726
20330,198.26,-83.43024659,39.01980473
20331,173.64,-83.4313528,39.01964967
20332,172.83,-83.43186936,39.01957412
20333,178.54,-83.43099478,39.01969741
20334,190.79,-83.42932526,39.01993232
20335,197.29,-83.43028562,39.0197877
20336,179.28,-83.43092266,39.01969937
20337,179.2,-83.43094059,39.01969683
20338,172.75,-83.43200702,39.01954359
20339,172.81,-83.43182794,39.01956877
20340,172.92,-83.43159842,39.01960149
20341,174.35,-83.43123234,39.01965327
20342,179.24,-83.43092923,39.01969536
20343,184.27,-83.43069574,39.01972032
20344,179.06,-83.43084668,39.0196996
20345,177.02,-83.43102471,39.01967427
20346,172.72,-83.43190253,39.01954811
20347,172.69,-83.43194149,39.01954244
20348,196.07,-83.43030935,39.01976234
20349,173.7,-83.43128547,39.01962621
20350,172.82,-83.43172974,39.01956109
20351,179.12,-83.43089135,39.01967867
20352,196.22,-83.42979599,39.01983025
20353,190.08,-83.4290586,39.01993607
20354,196.28,-83.42871616,39.0199833
20355,190.17,-83.42929478,39.01989871
20356,179.03,-83.43089384,39.01966699
20357,180.65,-83.43079544,39.01968058
20358,172.85,-83.43155748,39.0195627
20359,172.82,-83.4315138,39.01956892
20360,194.28,-83.43033933,39.01973063
20361,197.08,-83.42997346,39.01978177
20362,189.73,-83.42926124,39.01988067
20363,196.14,-83.42984767,39.01979457
20364,197.31,-83.43002579,39.01976861
20365,197.49,-83.43005912,39.01976377
20366,172.63,-83.43196616,39.0194939
20367,173.15,-83.43142158,39.01957058
20368,184.42,-83.43065176,39.01967718
20369,187.79,-83.42917697,39.01988504
20370,194.89,-83.42971949,39.01980184
20371,197.24,-83.4300431,39.01975464
20372,174.07,-83.43119553,39.01959349
20373,173.55,-83.43125277,39.01958536
20374,172.81,-83.43161617,39.01953318
20375,188.25,-83.42921988,39.01986343
20376,194.69,-83.42973655,39.01978761
20377,188.84,-83.43050661,39.01967795
20378,184.61,-83.43062847,39.01966135
20379,173.3,-83.43131019,39.0195656
20380,172.77,-83.43159786,39.01952438
20381,172.6,-83.43192183,39.01947762
20382,172.59,-83.43192331,39.01947704
20383,174.42,-83.43114264,39.01958685
20384,192.85,-83.42898095,39.01988786
20385,196.94,-83.43010975,39.01972127
20386,175.33,-83.43105129,39.01959046
20387,172.56,-83.43191672,39.01946655
20388,172.53,-83.43194383,39.01946247
20389,172.68,-83.43174268,39.01949063
20390,178.1,-83.43092348,39.0196052
20391,178.69,-83.43086865,39.01961283
20392,183.46,-83.43065253,39.01964229
20393,195.92,-83.42991269,39.01974403
20394,196.44,-83.43003149,39.01970903
20395,172.76,-83.43144575,39.01951097
20396,172.53,-83.4318427,39.01945341
20397,172.74,-83.43153822,39.01949616
20398,189.51,-83.43044398,39.01964664
20399,190.93,-83.42946766,39.01978366
20400,194.71,-83.42985823,39.01972192
20401,179.31,-83.43074882,39.0195974
20402,172.68,-83.4315516,39.01948218
20403,173.84,-83.43115666,39.01953754
20404,177.3,-83.43091698,39.01957056
20405,195.25,-83.42994353,39.01970374
20406,173.93,-83.43113588,39.01953113
20407,178.35,-83.43086288,39.01956583
20408,195.94,-83.43008989,39.01967069
20409,194.85,-83.42991105,39.01969604
20410,193.95,-83.42983232,39.01970723
20411,196.58,-83.42876253,39.01985674
20412,172.64,-83.43154969,39.01946024
20413,194.81,-83.42992443,39.01968225
20414,204.35,-83.42815249,39.01992774
20415,195.58,-83.4300095,39.01966372
20416,178.16,-83.43075771,39.01956018
20417,172.44,-83.43184752,39.01940556
20418,177.73,-83.43087356,39.01954038
20419,204.77,-83.42815794,39.01991501
20420,191.93,-83.43028115,39.01961355
20421,178.17,-83.43077017,39.0195465
20422,172.5,-83.43160761,39.01942813
20423,175.27,-83.43094087,39.01951952
20424,192.49,-83.42904291,39.01978134
20425,194.28,-83.42894945,39.01979095
20426,192.04,-83.42976343,39.01967524
20427,172.93,-83.43129359,39.01945882
20428,173.22,-83.4311752,39.01947535
20429,194.87,-83.43004653,39.01962871
20430,191.38,-83.42974263,39.0196718
20431,185.78,-83.42944347,39.01971461
20432,193.69,-83.43013402,39.01961022
20433,172.41,-83.43171565,39.0193893
20434,172.52,-83.43142768,39.01942846
20435,178,-83.43077165,39.01951881
20436,183.69,-83.43053161,39.0195512
20437,172.52,-83.43144642,39.01941599
20438,172.55,-83.43147407,39.01941055
20439,192.9,-83.43015298,39.01959054
20440,183.71,-83.43051117,39.01953451
20441,172.4,-83.43169485,39.01936883
20442,172.44,-83.43159723,39.0193815
20443,193.58,-83.42995853,39.0196054
20444,187.13,-83.42934437,39.01968749
20445,175.4,-83.43088425,39.01947132
20446,172.41,-83.43169146,39.01935755
20447,186.95,-83.42935825,39.01967801
20448,178.38,-83.43067165,39.01948891
20449,172.83,-83.43121239,39.01941141
20450,172.5,-83.43136206,39.01938081
20451,172.32,-83.43173478,39.01932736
20452,172.84,-83.43119211,39.01940256
20453,173.49,-83.4310606,39.01942071
20454,172.3,-83.43178912,39.01930884
20455,189.81,-83.42982188,39.0195778
20456,194.69,-83.42896524,39.01969214
20457,178.32,-83.43063978,39.01945876
20458,174.13,-83.43094853,39.01941602
20459,173.76,-83.43099637,39.01940673
20460,177.82,-83.4306515,39.01945365
20461,188.51,-83.43025348,39.01950682
20462,193.6,-83.42901841,39.01967653
20463,198.72,-83.42866161,39.01972243
20464,194.8,-83.42895185,39.01968215
20465,188.8,-83.43022898,39.01950309
20466,172.68,-83.43125307,39.01936173
20467,172.74,-83.43122036,39.01936422
20468,175.99,-83.43081514,39.0194197
20469,189.81,-83.42986534,39.01954833
20470,177.42,-83.4307083,39.01942607
20471,176.4,-83.43079394,39.01941428
20472,172.61,-83.43125756,39.01934777
20473,172.81,-83.43113318,39.01936487
20474,192.91,-83.42910095,39.01964156
20475,202.27,-83.42838485,39.01973856
20476,200.17,-83.42853929,39.01971561
20477,177.64,-83.43062837,39.01942575
20478,174.21,-83.43088091,39.01939094
20479,172.82,-83.43112368,39.01935704
20480,172.44,-83.43139431,39.01931761
20481,173.65,-83.43096393,39.01937668
20482,189.37,-83.4298749,39.01952408
20483,177.08,-83.43063223,39.01941369
20484,172.28,-83.43164313,39.01927179
20485,174.27,-83.43085765,39.01937953
20486,177.06,-83.43063095,39.01941029
20487,190.43,-83.43007646,39.01948429
20488,188.92,-83.429873,39.0195125
20489,174.89,-83.43080725,39.01937815
20490,172.71,-83.43115612,39.0193297
20491,172.39,-83.43132083,39.01930662
20492,172.39,-83.4314037,39.01929508
20493,189.99,-83.43007549,39.01947296
20494,199.77,-83.42855712,39.01967965
20495,196.44,-83.42882718,39.01964024
20496,178.01,-83.43058891,39.01939657
20497,172.38,-83.4313275,39.01929243
20498,173.39,-83.43095965,39.01934281
20499,175.62,-83.43077329,39.01936795
20500,187.17,-83.42948149,39.01954318
20501,192.08,-83.42928684,39.01956904
20502,199.3,-83.42857683,39.0196651
20503,173.35,-83.43096107,39.01933368
20504,172.26,-83.43163955,39.01923808
20505,188.17,-83.42946233,39.01953358
20506,193.37,-83.42908674,39.01958411
20507,186.49,-83.4302092,39.01942467
20508,176.31,-83.43073846,39.01935255
20509,172.73,-83.43108183,39.0193053
20510,172.45,-83.43123241,39.01928432
20511,172.35,-83.43132787,39.01926936
20512,172.5,-83.43122785,39.01928298
20513,177.3,-83.43058535,39.01937016
20514,184.75,-83.43027734,39.019411
20515,185.81,-83.43023031,39.01941729
20516,197.94,-83.4287073,39.01962337
20517,172.29,-83.43163914,39.01921593
20518,172.22,-83.4317404,39.01920174
20519,186.61,-83.42955062,39.01949804
20520,176.54,-83.43071548,39.0193324
20521,173.85,-83.43082321,39.0193179
20522,172.41,-83.43124713,39.01925915
20523,172.34,-83.4312642,39.01925492
20524,172.67,-83.43112682,39.01927355
20525,184.16,-83.43026412,39.01938938
20526,186.77,-83.43014685,39.01940498
20527,189.36,-83.4294633,39.0194977
20528,193.77,-83.42916355,39.01953359
20529,176.84,-83.43067312,39.01932635
20530,172.27,-83.43149984,39.01921216
20531,172.27,-83.43150923,39.01920972
20532,172.38,-83.43122218,39.01924886
20533,172.68,-83.43106687,39.01926993
20534,191.32,-83.42941075,39.01948762
20535,173.24,-83.43091068,39.01928211
20536,172.36,-83.43133104,39.01922388
20537,196.86,-83.42877063,39.01956385
20538,187.28,-83.43002856,39.01939078
20539,173.92,-83.43077706,39.01928904
20540,172.29,-83.4312633,39.01922187
20541,172.34,-83.43128957,39.01921664
20542,177.55,-83.43053001,39.01931915
20543,191.3,-83.4294307,39.01946648
20544,194.23,-83.4291388,39.01950563
20545,197.99,-83.42865321,39.01956836
20546,172.9,-83.43095139,39.01925351
20547,172.32,-83.43150797,39.01917641
20548,186.14,-83.43008709,39.0193664
20549,185.86,-83.4299472,39.01937914
20550,172.31,-83.43142005,39.01917563
20551,172.59,-83.43109851,39.01921927
20552,172.72,-83.43098102,39.01923524
20553,182.57,-83.43024362,39.01933386
20554,177.8,-83.43047285,39.01929601
20555,177.52,-83.43049676,39.01929272
20556,173.78,-83.43076611,39.01925602
20557,173.45,-83.4308214,39.01924838
20558,172.24,-83.43151646,39.01915127
20559,176.54,-83.43060344,39.01927473
20560,188.55,-83.42957622,39.01941237
20561,195.85,-83.42885101,39.01950964
20562,204,-83.42817737,39.01959855
20563,177.84,-83.43045797,39.01928632
20564,176.55,-83.43059603,39.01926732
20565,172.63,-83.43101699,39.01920962
20566,172.36,-83.43129442,39.0191696
20567,172.83,-83.43094092,39.0192176
20568,173.24,-83.43084803,39.01923017
20569,182.43,-83.42987153,39.01936152
20570,183.3,-83.42990534,39.01935073
20571,173.45,-83.43079751,39.01922852
